$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
2500787,solo_page_mimic,1,和書籤模仿者一樣，不管這怪物出現在世界任何地方，其源於巴伊寶拉女神的 幻想圖書館的說法是不會錯的。然而由於人類對女神的領域──幻想圖書館所知不多，因此這怪物的特徵也鮮為人知。,1,mon_page_mimic,300,,,異空間的書頁模仿者,5,5,0,183,91,91,91,152,0
2500788,solo_aclis_angel,1,喜愛混沌的魔族基本上無法忍受試煉和痛苦。不過當然有例外，而且也有魔族經過艱辛的過程成為強者。有一件很神奇的事，亞克力斯天使並不是設下某種目標，為了達成目標而經受艱苦過程成為強者的魔族。這只不過是在不明的混沌之中發生的奇事之一。,0,mon_aclis_angel,300,,,異空間的亞克力斯天使,1,5,1,91,61,213,183,61,0
2500789,solo_luna_angel,1,露娜天使是在亞克力斯天使成為強者的過程中一起形成的。在這過程中，亞克力斯天使過去擁有的大部分混沌屬性，將會轉移到露娜天使身上。這些天使形成之後，會變成獨立的人格體，各自過著不相干的日子。,4,mon_luna_angel,300,,,異空間的露娜天使,1,5,1,91,61,213,183,61,0
2500790,solo_levada,4,由於吉特涅攻擊幻想圖書館，出現了過去不存在的變異型怪物。雷巴達也是其中之一，幻想圖書館的奎波爾擔心雷巴達流向世界各地的情況發生。,1,mon_levada,300,,,異空間的雷巴達,4,5,1,198,91,91,106,122,0
2500791,solo_marte_book,4,摩勒泰布也是因為吉特涅攻擊幻想圖書館而出現的怪物。據說如果運氣好，可以在不受攻擊的情況下坐在牠的頭上。,5,mon_marte_book,300,,,異空間的摩勒泰布,4,5,1,198,91,91,106,122,0
2500792,solo_crobasia,1,可羅巴西亞每個個體都具有不同的性格，因此他們之間沒有共同點，雖然很矛盾但是卻是不爭的事實。大家都知道他們當中有一大部份追隨哈勃克，因為他們每個個體都有和哈勃克各種性格中的一種符合，根據相同理由，他們討厭哈勃克的個體也不算少數。 如果不是像吉特涅這種魔神級的人物，要組織並大量動員可羅巴西亞對高級魔族來說也是一件很難的事，傳聞說最近吉特涅對他們下達了動員令。,4,mon_crobasia,300,,,異空間的可羅巴西亞,1,5,1,91,61,213,183,61,0
2500794,solo_rotacion,1,大部分的魔族比起秩序更喜歡混亂。在那些魔族之中，羅塔希安喜歡更嚴重的混亂。只有具備強大力量的魔神階級魔族，才能強迫他們聽從自己的意思。 ,5,mon_rotacion,300,,,異空間的羅塔希安,1,5,1,91,61,213,183,61,0
2500795,solo_cretobiang,3,在神樹之日以前，人類完全不知道有可萊托比昂這種魔族。所以有推測指出此魔族不喜歡在人類世界活動。,0,mon_cretobiang,300,,,異空間的可萊托比昂,1,5,2,91,61,213,183,61,0
2500796,solo_creto,1,人類不知道可萊托這種魔族在魔界是做什麼的。也有人說從外表看來，他的作用是提供遊戲給高階魔族。只憑外表就認為魔族與人類所認知的遊戲是相同的，只不過是錯誤的短見。,5,mon_creto,300,,,異空間的可萊托,1,5,1,91,61,213,183,61,0
2500797,solo_NimrahDuke,3,尼莫拉公爵大多是一群尼莫拉族的領導者。若一個群體中有多個尼莫拉公爵，將會依寡頭制進行協議來領導群體。,4,mon_nimrahduke,300,,,異空間的尼莫拉公爵,0,2,2,122,183,61,61,183,0
2500798,solo_NimrahPricker,3,據說尼莫拉槍兵不參加戰鬥時以打獵為主。由於透過打獵取得的食物是由高階尼莫拉族先享用，從結果來看，人們認為他們負責的是整個群體的食糧。,4,mon_nimrahpricker,300,,,異空間的尼莫拉槍兵,0,2,2,122,183,61,61,183,0
2500799,solo_Rudas_elavine,3,學術界確信有其它種類的艾拉賓。但還沒有學者明確地確認其存在。,1,mon_rudas_elavine,300,,,異空間的路達斯艾拉賓,0,5,1,122,183,61,61,183,0
2500800,solo_velsoarer,3,最初發現者認為這種生物就是魔族，但是根據最近所研究的學說，認為這是一種極其稀有生物稀罕變形的動物。,4,mon_velsoarer,300,,,異空間的貝爾索歐羅,0,5,2,122,183,61,61,183,0
2500801,solo_cloverin,1,克羅貝林在孢子狀態下可以飛到任何地方去扎根。但在王國北部很難見到，應該是氣候的緣故吧。不過根據地形，在溫暖的地方，也會繁盛起來。,3,mon_cloverin,300,,,異空間的克羅貝林,5,5,0,183,91,91,91,152,0
2500802,solo_Rafflet,1,大森林地帶原本是草本茂盛的環境，居住人口較少的地區，所以現在也陸續發現像拉普雷這樣的新植物型的怪物。,7,mon_rafflet,300,,,異空間的拉普雷,5,5,1,183,91,91,91,152,0
2500803,solo_ghoscandle,1,大部份的亡靈類魔族都是如此，高斯貝貝也是出於死去人類的靈魂。雖然從外形可以猜測，但過著非常變態私生活的人也成為這種類的幽靈。,8,mon_ghoscandle,300,,,異空間的高斯肯德,1,5,0,91,61,213,183,61,0
2500804,solo_gigglecat,1,用不愉快的聲音發出噗嗤聲的這種幽靈魔族的性格是未知的領域,8,mon_gigglecat,300,,,異空間的奇葛凱特,1,5,0,91,61,213,183,61,0
2500805,solo_infrogremlin,3,小魔怪不屬於人類世界，是居住在魔界和其他異空間的怪物。由於神樹之日，他透過產生在世界之間的裂縫進入，在那過程當中，大致上失去了飛行能力。,0,mon_infrogremlin,300,,,異空間的因普羅葛雷林,1,5,1,91,61,213,183,61,0
2500806,solo_blueberrin,1,不能因為可愛將飼養，不能因為是水果變型的怪物就吃牠。 希望不要抓來吃。,4,mon_blueberrin,300,,,異空間的布魯貝林,5,5,0,183,91,91,91,152,0
2500807,solo_delione,1,經歷孢子狀態期間的植物會以特別多樣的變形怪物面貌呈現。德里奧奈並不是獨立的物種，而是變形為無法辨認的其它植物。 在神樹之日透過孢子傳播後代的物種進化就越來越多樣化。,1,mon_delione,300,,,異空間的德里奧奈,5,5,0,183,91,91,91,152,0
2500808,solo_fragolin,1,芙拉戈林是最近發現的怪物之一。 最近冒險家和啓示者逐漸接近最荒廢的廢都附近各地區，經常發現新的怪物。,2,mon_fragolin,300,,,異空間的芙拉戈林,5,5,0,183,91,91,91,152,0
2500809,solo_chesha_papa,3,有傳聞說這怪物不會受重力影響。或者說不定只是單純地不在乎重力。,4,mon_chesha_papa,300,,,異空間的查夏帕帕,4,5,0,198,91,91,106,122,0
2500810,solo_chesha_venom,1,有傳聞說被怪物攻擊的被害者如果精神力變得很薄弱，那就是被查夏毒液所注入的靈魂之毒，精神慢慢地崩壞。,8,mon_chesha_venom,300,,,異空間的查夏毒獸,4,5,1,198,91,91,106,122,0
2500811,solo_aklaspetal_sword,4,艾可拉斯沛達爾裡的一部分人，和一般的艾可拉斯沛達爾不同，並不想成為艾可拉斯卡溫黛斯。在給予自己的位置上默默戰鬥，立功績，比起這些他們更重視累積自己的實力。,3,mon_aklaspetal_sword,300,,,異空間的艾可拉斯沛達爾戰士,1,5,1,91,61,213,183,61,0
2500812,solo_Pawnta,3,面對精銳化的魔族軍隊，戰場必定會更加混亂的，這種現象對雙方陣營都有不好的影響。但是如果有受過訓練的士兵，戰況就不一樣了，澎塔利用戰場的混亂，不斷的消滅敵人。,0,mon_pawnta,300,,,異空間的澎塔,1,5,1,91,61,213,183,61,0
2500813,solo_Orc_double_axe,3,半獸人殺手使用雙手武器，半獸人這個種族所擁有的怪力更讓人感受威脅。半獸人殺手的單手就擁有人類揮舞雙手劍的力量，通常與半獸人戰鬥時都會最先遇到。,1,mon_orc_double_axe,300,,,異空間的半獸人殺手,0,5,1,122,183,61,61,183,0
2500814,solo_Orc_shield,3,半獸人盾兵可以說是將沉穩這個字具體化出來，一般的攻擊基本上是無法打破半獸人盾兵的防禦，之後受到的攻擊，對產生破綻的攻擊者來說是很致命的。如果在戰場上遇到半獸人盾兵，請切記不要做出攻擊半獸人盾牌的愚蠢行為。,1,mon_orc_shield,300,,,異空間的半獸人盾兵,0,5,1,122,183,61,61,183,0
2500815,solo_Orc_leader,3,半獸人隊長在半獸人首領的底下負責管理一小群的半獸人，它們之所以被賦予隊長的稱號，是因為在這個重視戰鬥的半獸人社會中，擔任了先鋒這個角色的關係。半獸人隊長揮舞的雙刃斧將成為敵人在戰場上首先要戰勝的考驗。,2,mon_orc_leader,300,,,異空間的半獸人隊長,0,5,2,122,183,61,61,183,0
2500816,solo_Orc_cannon,3,半獸人開始使用遠距離武器之後所登場的半獸人重炮手，徹底改變了戰場的流向。不只是白刃戰，連遠距離也擁有了強大的戰力，加強了半獸人的自信心，而敵人們也只能不斷的畏怯了。,4,mon_orc_cannon,300,,,異空間的半獸人重炮手,0,5,1,122,183,61,61,183,0
2500817,solo_Living_armor,4,從魔界過來的眾多魔族之中，生靈盔甲尤其受到許多的關注，不論是誕生的原因還是它們所穿的盔甲，哪一個都無法解釋。許多人認為生靈盔甲是從魔界某位鐵匠的手中所誕生的。,2,mon_living_armor,300,,,異空間的生靈盔甲,4,5,1,198,91,91,106,122,0
2500818,solo_Orc_flag,3,半獸人幾乎沒有因為數量上的劣勢而屈服過，尤其半獸人旗幟兵的生存對士氣上有很大的影響，只要半獸人旗幟兵的旗幟還一直挺立著，那麼半獸人的戰意就不會喪失，也因此半獸人旗幟兵常常挺直著自己的身體死去。,7,mon_orc_flag,300,,,異空間的半獸人旗幟兵,0,5,1,122,183,61,61,183,0
2500819,solo_Nuka_shield,4,在魔界累積許多功績的努卡，他們沒有被派遣到傑斯提那邊，而是被分配到更重要的任務。越接近吉特涅，有時候會出現因為魔神的力量而漸漸變得瘋狂的魔族。,2,mon_nuka_shield,300,,,異空間的努卡戰士,1,5,1,91,61,213,183,61,0
2500820,solo_Nuo_twinsword,1,努歐奇特的地方在於他們是魔王卡魯塔斯的部下。卡魯塔斯個性殘酷且陰晴不定，在他麾下的魔族努歐擁有力量且自豪於他的龐大軍團，如果是了解目前魔族內部的狀況的人，大概只能說很厲害。在努歐當中，尤其是非常好戰的努歐，為了展現出自信心，總是打扮的引人注目。,5,mon_nuo_twinsword,300,,,異空間的努歐暗殺者,1,5,1,91,61,213,183,61,0
2500821,solo_viskal,2,微微月光的夜晚，幾個人在狹窄的巷口中，討論著曾經聽到過用金屬刮牆的聲音。其中極少數的人有目擊到拿著鐮刀的巨狗，在無法理解的形體面前，活著回來的人都失去了所有的夥伴。直到比斯卡的真面目被公開之前，這個怪談讓許多旅客的夜晚感到不安。,0,mon_viskal,300,,,異空間的比斯卡,0,5,2,122,183,61,61,183,0
2500822,solo_vilktis,3,比爾克提斯的身體之所以具有與植物結合的奇特形態，並不是因為神樹之日的影響，而是因為受到其它力量的關係。比爾克提斯總是在充滿了血腥味和蛆蟲肆虐的地方默默地處理屍體。,7,mon_vilktis,300,,,異空間的比爾克提斯,5,5,1,183,91,91,91,152,0
2500823,solo_trampled,3,特朗波德的身體之所以具有與植物結合的奇特形態，並不是因為神樹之日的影響，而是因為受到其它力量的關係。手失去原本形狀的原因，有著許多的猜測，其中最多的傳聞是特朗波德在擁有奇特身體之前，那雙手犯了太多的罪，而這幾乎也快成為定論了。,7,mon_trampled,300,,,異空間的特朗波德,5,5,1,183,91,91,91,152,0
2500824,solo_castle_troll,4,人們通常會把伊嘉蘭卡和半獸人視為同個種類，但這兩者是截然不同的。跟半獸人比起來，肌肉雖然比較小一點，但高個子和比較長的手臂是可以讓人聯想到伊嘉蘭卡的特徵。和維持軍隊形態良好的半獸人相比，伊嘉蘭卡更加的自由奔放且野蠻氣息較為濃厚，但是，也不能因此而小看了伊嘉蘭卡的軍隊。,6,mon_castle_troll,300,,,異空間的伊嘉蘭卡,4,5,2,198,91,91,106,122,0
2500825,solo_castle_goblin_archer,3,雖然身材矮小，但人們還是無法輕視哥布林，這是因為哥布林有惡童一面的關係，哥布林比一般想像的還要更加殘忍且無情。哥布林弓箭手喜歡故意從離獵物要害處最遠的地方開始射箭。,6,mon_castle_goblin_archer,300,,,異空間的普洛格斯哥布林弓箭手,1,5,1,91,61,213,183,61,0
2500826,solo_Orc_glaive,4,喜歡戰爭的半獸人，大多數都認為學問知識沒有價值，對牠們有價值的只有鮮血和勝利，戰鬥和光榮的死亡而已。但半獸人並不是只知道戰鬥的傻瓜，帶領一群半獸人的半獸人首領已經經歷了無數的戰場，相關的經驗知識已經累積的十分多了。,6,mon_orc_glaive,300,,,異空間的半獸人首領,0,5,2,122,183,61,61,183,0
2500827,solo_Orc_wand,1,半獸人咒術師本來是沒有上戰場的，神樹之日之後，因為吉特涅的命令而開始加入了戰鬥。在攻打部落或是戰場上，本來想說依靠咒術力量的半獸人咒術師能有什麼幫助，但實際上牠們所施展的咒術成為了難以忽視的威脅。戰鬥結束後，戰場上不少的屍體都是充滿驚恐的表情死去，其中大多數的屍體都是沒有外傷窒息而死的。,5,mon_orc_wand,300,,,異空間的半獸人咒術師,0,5,1,122,183,61,61,183,0
2500828,solo_Wolf_leader,4,灰狼們和普洛格斯哥布林一起生活後，經歷了許多的變化，但還是保留著野獸的習性和本能。灰狼們很常發生序列之爭，而普洛格斯哥布林也對灰狼們的序列之爭很有興趣，所以沒有任何人去阻止牠們，因此序列之爭也越來越激烈了。在序列之爭獲勝的灰狼被選為了首領，也獲得了很多的方便。,0,mon_wolf_leader,300,,,異空間的灰狼首領,0,5,2,122,183,61,61,183,0
2500829,solo_Wolf,3,雖然和一般的野狼很相似，但和普洛格斯哥布林一起生活後，經歷了許多的變化。,3,mon_wolf,300,,,異空間的灰狼,0,5,1,122,183,61,61,183,0
2500830,solo_Neckko,4,機動性高的內克在魔族軍隊中負責擔任偵查隊和偷襲敵人後方的角色。尤其內克的膚色很適合在樹林中偽裝，所以對敵人來說是很恐怖的對象。其中身體紅色裝扮的內克屬於追擊敵軍殘兵的追擊隊。,1,mon_neckko,300,,,異空間的內克,0,5,1,122,183,61,61,183,0
2500831,solo_Poevita,4,為了編制更強力且具有威脅的魔族軍隊，精銳化的士兵是必要的。波依維塔可以將前方敵人的防禦無效化，並且摧毀敵人的陣型。,6,mon_poevita,300,,,異空間的波依維塔,4,5,1,198,91,91,106,122,0
2500832,solo_Sodininkas,1,奧斯拉麾下的魔族們因為奧斯拉的嚴格個性，只要是自己負責的事情都有非常嚴重的強迫症。只要在自己的庭院發現有一小根樹枝沒有清掃乾淨，少迪寧克斯就無法集中精神做其它的事情。,6,mon_sodininkas,300,,,異空間的少迪寧克斯,4,5,1,198,91,91,106,122,0
2500833,solo_Tarnaite,1,奧斯拉麾下的魔族們因為奧斯拉的嚴格個性，只要是自己負責的事情都有非常嚴重的強迫症。聽說只要交給塔勒娜依特打掃，石頭地板也可以映照出天空。,3,mon_tarnaite,300,,,異空間的塔勒娜依特,4,5,1,198,91,91,106,122,0
2500834,solo_Poana,4,特別編制的魔族軍隊更加具有威脅性，原因是因為混入了很多的魔法士兵。在友軍的庇護之下，波亞娜向敵人發射出無差別的魔法。,3,mon_poana,300,,,異空間的波亞娜,4,5,1,198,91,91,106,122,0
2500835,solo_Goblin_sword_rider,4,普洛格斯哥布林為了讓灰狼們參加戰鬥，花費了許多的時間去訓練牠們，但並不是所有的灰狼都喜歡讓別人坐在牠們的上面。,6,mon_goblin_sword_rider,300,,,異空間的普洛格斯哥布林騎士,1,5,1,91,61,213,183,61,0
2500836,solo_Castle_beetle,4,之所以在軍隊編制這種士兵，是因為牠們並不會因為被幾隻弓箭射中就慘叫或停下腳步。只要斯塔格瓦勒斯的角和腿可以動的一天，就會不停地追擊對方。,7,mon_castle_beetle,300,,,異空間的斯塔格瓦勒斯,2,5,2,122,213,61,91,122,0
2500837,solo_bower_interfere,3,現在受到吉特涅的力量而墮落的鮑爾們，原本是比人類歷史還要古老的種族，負責守護禁止人類接近通往聖域的入口。{nl}鮑爾干擾者對接近過來的人們造成精神混亂，使他們無法到達聖域入口。用人類至今所累積的知識也無法掌握鮑爾干擾者的古代魔法。,7,bower_interfere,300,,,異空間的鮑爾干擾者,1,5,1,91,61,213,183,61,0
2500838,solo_bower_obstructer,1,現在受到吉特涅的力量而墮落的鮑爾們，原本是比人類歷史還要古老的種族，負責守護禁止人類接近通往聖域的入口。{nl}鮑爾阻礙者利用古代魔法在聖域入口附近引起幻覺，如果陷入這種魔法，即使在廣闊的原野中也能感覺到封閉感，在晴朗的白天也完全看不到前方。,0,bower_obstructer,300,,,異空間的鮑爾阻礙者,1,5,1,91,61,213,183,61,0
2500839,solo_bower_oblivion,4,現在受到吉特涅的力量而墮落的鮑爾們，原本是比人類歷史還要古老的種族，負責守護禁止人類接近通往聖域的入口。{nl}遺忘者的中心核像心臟一樣的跳動，持續地向周圍擴散魔力。鮑爾遺忘者的魔力如果長時間暴露的話，人類的五感會逐漸變得遲鈍，最終會完全失去感覺。鮑爾遺忘者待越久的場所，魔力消失所需要的時間也越久。,5,bower_oblivion,300,,,異空間的鮑爾遺忘者,4,5,0,198,91,91,106,122,0
2500840,solo_bower_guillotine,3,現在受到吉特涅的力量而墮落的鮑爾們，原本是比人類歷史還要古老的種族，負責守護禁止人類接近通往聖域的入口。{nl}無視其他鮑爾們的阻礙，如果有幾乎到達聖域入口的人類時，鮑爾處刑者會將其消滅，且不留下任何痕跡。,0,bower_guillotine,300,,,異空間的鮑爾處刑者,4,5,2,198,91,91,106,122,0
2500841,solo_raganosis_guardian,4,犀牛獸在魔界也是個非常難對付的種族，他們擁有強大的力量和驚人的適應能力和知識。進化成雙足步行的犀牛獸，他們開始會利用變自由的前腳來使用工具，其中一部分會將死去夥伴的角加工後做成拐棍來進行戰鬥。,5,raganosis_guardian,300,,,異空間的犀牛獸守護者,4,5,1,198,91,91,106,122,0
2500842,solo_raganosis_seeker,3,犀牛獸在魔界也是個非常難對付的種族，他們擁有強大的力量和驚人的適應能力和知識。進化成雙足步行的犀牛獸中，少數的犀牛獸會開始模仿人類的戰鬥方式，一開始先使用火藥，不久後製造出槍械然後開始應用在戰鬥上面。,3,raganosis_seeker,300,,,異空間的犀牛獸探索者,0,5,1,122,183,61,61,183,0
2500843,solo_raganosis_ram,4,犀牛獸在魔界也是個非常難對付的種族，他們擁有強大的力量和驚人的適應能力和知識。體型龐大的犀牛獸沒有像其他的犀牛獸一樣進行成可以雙足步行。但野蠻犀牛獸以自己的體型和重量做為武器，這種傳統的戰鬥方式還是具有相當的威脅性。,1,raganosis_ram,300,,,異空間的野蠻犀牛獸,0,5,2,122,183,61,61,183,0
2550001,solo_boss_Gaigalas,3,不太清楚魔龍凱拉斯祈願的生物是甚麼。極有可能是原本不存在於這世界的生物。,1,boss_gaigalas,330,,,異空間的魔龍凱拉斯,0,0,3,134,201,67,67,201,0
2550002,solo_boss_Golem,4,世上存在的青苔泥人大部份都是在好的意圖之下製作的，而現在受到邪惡氣息的影響，他們變得會動了。,1,boss_golem,330,,,異空間的青苔泥人,4,0,3,217,100,100,117,134,0
2550003,solo_boss_ginklas,4,目前奇葛拉斯被狂氣感染，所以本來具備的理性已消失。,2,boss_ginklas,330,,,異空間的奇葛拉斯,4,0,3,217,100,100,117,134,0
2550004,solo_boss_Ravinepede,3,由昆蟲變成的怪物，但還沒有人目睹過它演變成有翅膀的成蟲型怪物的樣子，但看看這傢伙應該不會變成那樣吧。,7,boss_ravinepede,330,,,異空間的尖角皮德蟲,5,0,3,201,100,100,100,167,0
2550005,solo_boss_Rajatoad,3,這類怪物在神樹之日之後變種而成，不確定是活動空間從海邊移動到了陸地上，還是由魔界生物體過渡而來的。重點是尤拉泰女神看起來不太感興趣的樣子。,4,boss_rajatoad,330,,,異空間的拉查托特,0,0,3,134,201,67,67,201,0
2550006,solo_boss_spector_gh,2,受到魔族影響的亡靈，如果經過百年以上的歲月考驗，會賦予獲得更強大的力量，而且地位也會跟著上升。,0,boss_spector_gh,330,,,異空間的利卡烏斯,1,0,3,100,67,234,201,67,0
2550007,solo_boss_Malletwyvern,3,只有在戰鬥的時候使用尾巴，但是不能只相信這一個習性。,4,boss_malletwyvern,330,,,異空間的瑪爾雷飛龍,0,0,3,134,201,67,67,201,0
2550008,solo_boss_MagBurk,4,召喚神樹之日的魔族們沒想到他門周圍的火山龜獸會產生這麼大的變化。,2,m_boss_magburk,330,,,異空間的火山龜獸,4,0,3,217,100,100,117,134,0
2550009,solo_boss_Mushcaria,1,理由雖然還不得而知，但因為神樹之日變形後，就對女神們露出敵對感。,7,boss_mushcaria,330,,,異空間的蘑菇卡利亞,5,0,3,201,100,100,100,167,0
2550010,solo_boss_bearkaras,4,擁有引起神樹之日變形的強大力量怪物之中，有些就像這傢伙一樣，與魔族結盟或成為魔族的手下。,1,boss_bearkaras,330,,,異空間的貝亞卡拉斯,0,0,3,134,201,67,67,201,0
2550011,solo_boss_Goblin_Warrior,3,布貝鬥士天生就這樣還是透過後天成長的，目前還沒有被揭開。,1,mon_goblin_warrior,330,,,異空間的布貝鬥士,0,0,3,134,201,67,67,201,0
2550012,solo_boss_Goblin_Warrior_red,3,布貝鬥士天生就這樣還是透過後天成長的，目前還沒有被揭開。,2,mon_goblin_warrior_red,330,,,異空間的赤紅布貝鬥士,0,0,3,134,201,67,67,201,0
2550013,solo_boss_bramble,3,佛蘭普是魔君主中最不賢明的人。不過傑斯堤以他正直憨厚的性格出名，幫了佛蘭普不少忙。根據傳聞佛蘭普說其他魔君主們曾經奪取過戰敗的女神的遺物。,0,boss_bramble,330,,,異空間的佛蘭普,5,0,3,201,100,100,100,167,0
2550014,solo_boss_BiteRegina,4,神樹之日時變種的昆蟲怪物大部分為存在於女王或君主下的個體。,7,boss_biteregina,330,,,異空間的比特雷巨蜂,2,0,3,134,234,67,100,134,0
2550015,solo_boss_Saltistter,4,原本出生在很冷的鄉下，神樹之日過後被目睹到處活動的樣子。,4,boss_saltistter,330,,,異空間的薩爾提斯托,0,0,3,134,201,67,67,201,0
2550016,solo_boss_Confinedion,4,這怪物名字很普通，卻能成為忠實的死亡伴侶。,7,boss_confinedion,330,,,異空間的巨魔蠍,0,0,3,134,201,67,67,201,0
2550017,solo_boss_yekub,3,耶庫是魔界最惡名昭彰的存在，而且生出很多分身散佈各處，約克巴伊特就是其中一種分身的名稱。,4,boss_yekub,330,,,異空間的耶庫,0,0,3,134,201,67,67,201,0
2550018,solo_boss_Iltiswort,1,從強大的植物怪物身上可以找到的優勢，大概就是他們是無法移動的固定型吧。,7,boss_iltiswort,330,,,異空間的伊提斯大嘴獸,5,0,3,201,100,100,100,167,0
2550019,solo_boss_GiantWoodGoblin_red,3,神樹之日以後森林變成人類聚怕的地方。就是因為這些難以對付的大型怪物的影響。,2,boss_giantwoodgoblin_red,330,,,異空間的紅樹林巨獸,5,0,3,201,100,100,100,167,0
2550020,solo_boss_chafer,3,反正對人類而言是不相關的事情，除了自己以外，都不喜歡其它昆蟲型。特別是厭惡蜂種類的怪物們。,7,boss_chafer,330,,,異空間的切波勒,2,0,3,134,234,67,100,134,0
2550021,solo_boss_onion_the_great,3,目前還正在研究為何有的凱帕會變種。其中也包含一些能被接受的研究，但大家並不期待其成果。,0,m_boss_onion_the_great,330,,,異空間的凱帕奇樹妖,1,0,3,100,67,234,201,67,0
2550022,solo_boss_hydra,3,水螅在神樹之日以前很少遇到人類，但只要給他們碰上的話人類可是很難反擊的。現在不死的屬性已漸漸消失，有能力的話是可以殺死人類的。,4,boss_hydra,330,,,異空間的水螅,4,0,3,217,100,100,117,134,0
2550023,solo_boss_Rajapearl,3,這類怪物在神樹之日之後變種而成，不確定是活動空間從海邊移動到了陸地上，還是由魔界生物體過渡而來的。重點是尤拉泰女神看起來不太感興趣的樣子。,4,boss_rajapearl,330,,,異空間的魔鬼鰩,0,0,3,134,201,67,67,201,0
2550024,solo_boss_fallen_statue,3,魔族入侵了女神的神聖離開很久的神像並在裡面生長。,0,boss_fallen_statue,330,,,異空間的克洛提德,1,0,3,100,67,234,201,67,0
2550025,solo_boss_sparnas,3,可能因為是鳥，所以很容易被飼料誘惑。魔族也利誘它們開始折磨人類。,5,boss_sparnas,330,,,異空間的斯帕勒那絲,0,0,3,134,201,67,67,201,0
2550026,solo_boss_Sparnanman,4,雖然名字很像，跟其他變成鳥類的怪物一點關係也沒有。,0,boss_sparnanman,330,,,異空間的史潘飛行獸人,1,0,3,100,67,234,201,67,0
2550027,solo_boss_capria,3,潘圖族變成人類的敵人以後，許多以前未見過的強大個體開始到處出沒，有可能就在魔族的背後也說不定。 ,7,boss_capria,330,,,異空間的卡普里亞,0,0,3,134,201,67,67,201,0
2550028,solo_boss_Nepenthes,1,神樹之日之前是個每天好吃懶做的的大塊頭怪物，生性溫和一點也不危險。,1,boss_nepenthes,330,,,異空間的豬籠草,5,0,3,201,100,100,100,167,0
2550029,solo_boss_Naktis,2,那柯堤斯有三姊妹魔君主，她們都是魔王傑斯堤的親信。,0,boss_naktis,330,,,異空間的那柯堤斯,1,0,3,100,67,234,201,67,0
2550030,solo_boss_Neop,3,諾溫最近為了小心提防拉伊瑪的計畫進行，而命令吉特涅向魔君主突擊。吉特涅則是非常積極想要樹立功勞。,7,boss_neop,330,,,異空間的諾溫,2,0,3,134,234,67,100,134,0
2550031,solo_boss_Teraox,3,泰特拉歐克斯原本是被用於競技場的野獸，在神樹之日變異成怪物。因此劍鬥士和鬥牛士自不在話下，他們對所有人類心懷憎惡。,1,boss_teraox,330,,,異空間的泰特拉歐克斯,0,0,3,134,201,67,67,201,0
2550032,solo_boss_Basilisk,1,遠古時代人類社會非常懼怕的怪物。一旦變身成路克索那變成石化都市，那地方就會常常有石化蜥蜴群出沒的傳聞。,5,boss_basilisk,330,,,異空間的石化蜥蜴,2,0,3,134,234,67,100,134,0
2550033,solo_boss_Gremlin,3,小魔怪不屬於人類世界，是居住在魔界和其他異空間的怪物。由於神樹之日，他透過產生在世界之間的裂縫進入，在那過程當中，大致上失去了飛行能力。,5,boss_gremlin,330,,,異空間的小魔怪,0,0,3,134,201,67,67,201,0
2550034,solo_boss_velnewt,1,貝紐特據說在魔界進行群體狩獵。但在我們的世界卻可以單獨行動狩獵不知道是不是因為自己覺得自己夠強。,1,boss_velnewt,330,,,異空間的貝紐特,2,0,3,134,234,67,100,134,0
2550035,solo_boss_velpede,1,魔界中有很多這類的怪物，據說會選出其中最強的由魔君主派遣到我們的世界來。,1,boss_velpede,330,,,異空間的貝皮特,2,0,3,134,234,67,100,134,0
2550036,solo_boss_Pyroego,2,神樹之日以後，許多精靈強者和魔族合作，真是件可惜的事。現在越來越多人主張需要政策上、戰術上的具體交涉。,2,boss_pyroego,330,,,異空間的派伊羅艾庫,1,0,3,100,67,234,201,67,0
2550037,solo_boss_Lithorex,2,背叛女神澤米娜的恩惠的自大怪物，自認為自己的存在是神聖不可侵犯的。,5,boss_lithorex,330,,,異空間的利托雷克斯,1,0,3,100,67,234,201,67,0
2550038,solo_boss_nuodai,3,殘暴的花的君主無論是動物植物，要支配所有侵犯自己領土的生命體。,4,boss_nuodai,330,,,異空間的努歐達伊,1,0,3,100,67,234,201,67,0
2550039,solo_boss_Frogola,2,普羅高拉在魔族中也沒特別的社會性。被比自己強大的上級強迫工作，在神樹之日以前曾為了躲避這種強制勞動而在魔界流浪。,4,boss_frogola,330,,,異空間的普羅高拉,1,0,3,100,67,234,201,67,0
2550040,solo_boss_Marionette,4,難怪提線木偶是個特別喜歡熟悉中帶點恐懼感的怪物。,0,boss_marionette,330,,,異空間的提線木偶,1,0,3,100,67,234,201,67,0
2550041,solo_boss_Crabil,4,現在世界各種動植物都變種成怪物，這種程度的變化還不算大的。,1,boss_crabil,330,,,異空間的克雷比爾,0,0,3,134,201,67,67,201,0
2550042,solo_boss_Genmagnus,2,許多妖精與精靈都偏袒與非人類和女神的魔族，選擇反對的少數派則躲藏起來觀望情況。就連神燈魔神也得面對這樣的情勢。,4,boss_genmagnus,330,,,異空間的神燈魔神,1,0,3,100,67,234,201,67,0
